50 16268 16268
-9.098376621809926
3.486610824320163
70.09995319782352
-8.109877592947475
2.8520798478957268
73.53977709962379
-8.569942689591958
2.0531373398822694
70.37152622327757
-8.062569387180929
3.06370871763934
70.08906666174943
-7.9937974886363
2.918926104210268
69.2234278697266
-7.925781226025901
2.720061701972611
69.52533546258942
-7.862916148072523
2.6935576897620166
68.18708415908245
-7.66348909017684
2.1208432889848545
65.66045223706777
-7.207732908418129
3.0230512439811825
65.44415419261169
-7.013692463025464
1.5081306736068498
64.7304329794631
-6.876602029111402
1.5181225026204253
65.25321784724778
-6.843330880210649
1.2405284675153112
66.07474012469092
-6.812672526862327
-0.6336136572718409
56.84407339804003
-10.36406549016633
54.70402301781674
79.87287613800399
-9.260612288583227
2.692394627345177
81.7735696712999
-9.526269108781358
2.6701357483347117
80.80646884376169
-9.279263518617476
2.688753040635305
81.81368737105907
-9.35978221965136
2.455946998409061
75.1803894227422
-8.258496477987974
3.200186440826812
74.61421352439697
-8.255276739403378
2.152451790402253
73.16784267646162
-7.805249251852317
2.2040349648946105
65.4713521238076
-6.417414157707083
1.3890589869697543
65.70257781159891
-6.4115347145518795
1.4587364808276284
57.53533865096692
-10.124410122408893
56.687099785907904
58.929206352706764
-10.45374867161785
58.23178452129075
57.57502778628226
-10.053887768517807
56.4700864403946
99.57193608243074
-11.217079246066442
0.592480209168901
85.2637847798133
-9.275350768915875
3.676563103438127
82.17995639734643
-8.804582200717451
3.207852025279042
82.08465634778571
-8.76259445744252
3.740381231492485
81.85273366594319
-8.662012738519847
2.276395582375663
77.70174116968164
-8.080538941541656
2.6013577050303027
70.03366911966775
-6.93359698755458
3.28444052015535
69.76609487379214
-6.869299815233584
3.0805121582079025
70.00161395980842
-6.885232627154893
3.4654275211073724
69.77642444191721
-6.746340100907968
3.029664903770307
69.69172665383591
-6.717525466078312
3.502470753520882
69.23150180033655
-6.747138371125185
2.7388526838026657
65.0821520149966
-5.951883431777629
2.240506594412018
65.50179825330355
-6.001744407601766
2.5980230266466613
65.3094262870789
-5.889879864572053
2.3185114005726213
65.9110546383469
-5.906623249643772
0.3261120091618075
65.95863018322238
-5.889329690043546
0.062342272032992696
65.9584116791941
-5.7821232356016115
0.0693316462725484
99.51683045597102
-10.239126132321674
0.9519459984466074
84.68875977765185
-8.471412532300535
3.8399115630561305
83.57302554511746
-8.245396301467656
4.070400329846954
88.3152893799768
-8.773112470978797
3.037782758267788
81.34263767684779
-7.762355200149072
2.4518072148924936
80.36520098784025
-7.631368182325306
2.6147374850265663
76.43310428832372
-7.133627708011208
2.8400110050456497
76.57953442786453
-7.2177260271517625
2.02076695263645
75.40396102521858
-6.970293971811173
2.0259184687140603
71.34922791901857
-6.445683528943498
3.0199901246945267
70.67605529567882
-6.360522526807181
3.2058358207684066
71.692885997101
-6.3648946408089
2.933153884189956
66.19875034728511
-5.542338104990139
2.9164014090800627
65.34617906209715
-5.343434044093647
2.143540817810912
65.40071644781702
-5.359271127288666
0.5000872598000825
66.73185193301812
-9.385002940053795
50.145930310383804
97.64038462287829
-9.098460531339928
2.2235087912006293
93.69169151386889
-8.627096786190469
2.8799802339955605
81.93236821932993
-7.438590974517369
4.659243406270839
82.42753696859539
-7.357066686614395
4.718134089531915
82.04096273464123
-7.322488203889523
4.061334360667328
81.66123116556064
-7.288521170387271
3.416160056847584
81.66092709843068
-7.13672606408302
3.4260573675994657
82.31282260494856
-7.223668003671649
2.554080860691318
81.42140857660254
-7.056143790290525
2.0517108176977885
81.34097997846649
-6.93480602689098
2.505764891985077
78.6717119994261
-6.679308045205586
2.0518395928782844
77.81094899147286
-6.493146551109629
2.079525990028131
72.41699848877907
-5.813243055265957
2.656190456015075
65.423634202984
-5.010963794183194
3.0864549370162884
65.18329889397722
-4.802548351617814
1.7398666919963652
66.94500903047017
-8.838159814183713
48.98955362566403
68.18536861347955
-8.964411315698694
48.63044712214859
92.15663188653274
-7.755848936509711
3.5612432819705973
93.59180057075355
-7.832822376032036
3.4786539324778403
91.46102480400535
-7.495220794723555
3.615816573055568
83.55606349391687
-6.75550045293388
4.245313740528186
86.98707301098322
-6.972876976065342
3.810170125403694
81.56555371711038
-6.639724267469539
3.983569502173232
81.68680809253848
-6.5956486867538135
3.3113074226511863
82.46080759764716
-6.403564236284263
1.775020697894071
81.80760261290573
-6.323880410105715
2.6538906344821775
81.88829103542322
-6.218599485030957
2.2106627163734487
77.32152564300188
-5.6949476772892496
2.518192613512504
75.31801922515463
-5.660491367594751
2.574891626526604
71.71283758810992
-5.300358796712747
2.879712338243145
72.07264736284263
-5.143979193771797
2.733686551812628
68.48122547899759
-4.798228758249496
3.785797006899422
65.21323216088237
-4.551028990170158
4.281990454768259
67.06391563240845
-4.697447522012227
3.9646148243821386
65.56743464592888
-4.080142265617166
-0.358367314578814
65.6426159341904
-4.052814582064244
-0.775189652993447
56.171198044943644
-7.34579803709208
53.0837826263254
55.756222841951654
-7.162643973064847
52.74069348156769
54.354433947121635
-6.868004263137895
51.732661309798914
62.34844148791872
-8.302813417231064
56.66723414299632
62.02550331086435
-8.19974160233466
56.622135873246805
64.73732012940546
-8.369277119517802
55.049197276239084
65.76535853475704
-7.6279862234391675
47.34949050256631
95.12220136207611
-7.24129225553796
3.249935745681068
92.84883714551171
-7.024286270152919
3.6607496326073914
91.4597727857496
-6.869855963370596
3.6565877093215136
89.44261723452288
-6.490624874257522
3.8751076680761543
92.12241052336421
-6.684162031164777
3.8095784851378873
91.45923591826579
-6.601843249236674
3.6740626146845514
90.0802768535846
-6.476127374921326
3.9281027842524594
87.63434186236954
-6.4374784660519895
3.5623368450625925
84.07842645304986
-5.8712726748065025
4.3537839657683435
82.11960633342184
-5.837912761990088
3.7040219163209294
82.05148763809382
-5.786043281524654
4.085829967991117
82.16022769480111
-5.7465142624340135
3.4829287045413224
81.80608569376338
-5.564905037870954
2.703379736181436
77.30789113932471
-5.071903923254629
2.627732928909875
75.31680751561407
-5.057461058926968
2.6142095974050648
75.37601269060875
-4.901838111148449
2.2932331809693487
65.22177681368396
-4.0651462419963496
4.260692616050417
65.6869327350932
-4.0234647806569575
4.438159094493173
65.1738791471744
-3.921631602125207
4.534947333626686
65.57351271055299
-3.776366069914783
2.319287161239817
65.61157348431188
-3.762531099424109
2.1082694983717154
65.85392143867851
-3.719541922523215
-0.5936942561390914
65.88228938893742
-3.7092297864461647
-0.7509726557381491
62.8134276986201
-8.58359507354441
67.7928680735971
60.93941730171703
-7.821532301691567
60.864563018026175
63.46897242333784
-8.213265968963993
64.16551536524823
52.390652906833
-6.275843876619479
51.27659278461155
52.21598885324479
-6.060191907015605
51.187991515038064
58.46896643856815
-7.0628116131398215
54.681653120402856
52.21092253678573
-5.974590381653742
50.160535283103414
94.34588316771865
-6.141942655349012
3.456711579766477
92.15302259732331
-5.950286441531378
3.6789705203967067
85.76794817606486
-5.4651814541887
4.215604236781438
81.9413595512296
-5.136394161953744
4.733665516812497
86.95434299360625
-5.401563676775384
4.077215734937308
80.53289107466271
-4.9754284976099825
4.443578590581382
80.0310222656564
-4.719311571130213
4.631483105638839
81.7777725014276
-4.891621917781514
2.8973062629550306
82.33525360613635
-4.839954551552946
2.5581327871616857
82.37587462965713
-4.748556174807364
2.337041448547133
81.9391445766149
-4.68105944793579
2.0108554335073308
77.29439187681733
-4.518586470299855
2.732730050727966
80.04579439160399
-4.576320015330415
1.9835150442251077
77.33124896227388
-4.365635285362755
2.535951270382238
75.7079940121861
-4.220261280351821
2.631552126330458
66.26071963821985
-3.5054236532657725
4.1077876850332125
65.30633871925083
-3.497991339693975
3.8208588506714136
65.58195851321366
-3.2368810068431344
2.301479999521856
65.60098839282878
-3.229963467900615
2.195973993347728
65.72489921940259
-3.292205802064764
1.5031845630129048
65.80091271780192
-3.2109336114602014
1.084647961576941
65.71516560782894
-3.188458773281644
1.562927838141185
65.74371093523081
-3.178082875434431
1.4046659803515489
65.8770335896027
-3.183263916099839
0.6626163821708424
65.92449834361615
-3.1123672261430766
0.4023391060970063
64.7985660065483
-3.081734033143383
0.05343270663404809
51.30637834712949
-5.547724539118471
51.0892492880172
51.241273844834325
-5.5366902422161
50.447899484475
51.257556259116
-5.530771398204297
50.35762605652288
51.47737037919234
-5.4508699011351265
49.1389261249975
58.78946324552844
-6.387634435418671
54.47701409308779
64.55384681651978
-6.273373341831676
46.38091899069485
67.72336323868208
-6.649590106335477
46.925770734620585
69.24743405109783
-6.606296810270794
47.39217397299961
71.31127695237777
-6.815919267641113
47.9303449968899
71.7556223017984
-6.856209724198967
47.98578511081338
74.09636707825075
-7.068453846855306
48.277834189232664
102.00173062931574
-5.616733121474249
2.055782816588181
86.21488609670854
-4.742038069270872
4.966485982759291
92.81260726006232
-5.120050767647597
3.965264706089279
86.79008673036229
-4.628001618245149
5.032933768795338
88.02038964955328
-4.631461098966804
4.902452465178005
75.89048335816726
-3.9664651060381138
6.030315527052409
78.70410033554884
-4.0023551484317474
4.46224543584642
74.58819472900488
-3.7801111831530214
6.737171971748452
80.7562963132049
-4.073268937444172
3.2493249705072067
76.88660860348477
-3.64680671326551
2.7586843974044513
75.31385849405328
-3.583388788537161
2.710322406800014
75.3375084637068
-3.507738494409401
2.5828046687313915
75.70650975305881
-3.4774215155562844
2.679987276570589
71.35400492884419
-3.356658893839408
3.1604149670778767
71.70872971467799
-3.2494748126753037
3.013431738344302
66.8791899004957
-3.018837428189541
3.6007711703436875
67.27968061476263
-3.0483332676427874
2.8532700151330808
67.38913152671003
-3.008546331100296
2.246427581384239
68.59741676737494
-2.8899179037781
1.658595138555416
65.82426166604094
-2.8838430691876695
2.3453483835835485
65.87192011637215
-2.7585606349376706
2.0869548753583373
65.9427762701329
-2.7302316295628803
0.3212998654159449
65.90460879821299
-2.6904636212754465
0.535808775436422
65.58337050873263
-2.6439067896733386
-0.3693730397205641
50.39322330774286
-4.961650447365383
50.33338186040946
50.92658715135947
-4.9470249104571185
50.25414606815984
50.94269759566393
-4.941168576986356
50.16482608122038
50.66730702540632
-4.846254457132698
49.76709517933038
57.21317405298903
-5.692566157944087
52.90293834786468
73.17443434043537
-6.4401363542950225
47.970153872152665
74.64313431708868
-6.320604381977262
48.085613230286825
86.51683594144492
-7.256919248673207
51.12830151979168
86.36564422703344
-6.990356767101934
47.811931774716285
99.22219604181498
-4.657708055194046
2.892925191667885
74.42020410338313
-3.1036026648285895
7.708421166914501
74.63429764075951
-3.025781744508813
6.521458961192167
78.60126263258559
-3.2003267628286474
2.63187302121527
73.96186101873843
-2.7629960129523097
2.0081067936282544
73.21426848374874
-2.6003443587097754
2.2271081083405804
68.33072261146475
-2.4684442071385773
3.165232516865064
69.18403064254662
-2.464011124560958
1.6070822767914414
69.87177022657389
-2.4690051237531616
1.0576128010046801
69.42115216344106
-2.445652051171306
1.9161845058334315
69.54616444444707
-2.341425345259824
1.226265456654442
65.86148047703063
-2.3305233126274247
2.168177979922447
66.3766453461871
-2.307006695365867
2.1015060086846944
66.65853317266651
-2.205461837783993
1.9646943833479256
65.6750650720587
-2.1838435942798737
1.8403483799126619
64.76890731813283
-2.1042075737908537
0.2712917524993408
50.53505516164103
-4.463081118631756
49.57119754300257
50.38601216135939
-4.420191618807933
48.52734377023772
50.646064653492715
-4.422729401544929
48.95573545517986
70.09524316447161
-5.395770889308743
47.43416667492493
66.35855469246108
-4.897233496664811
46.2165097032195
70.5052251572332
-5.213420239778278
47.56840213099933
73.68958851052345
-5.553064750384177
47.86320509261936
73.14576976081847
-5.471831956146539
48.18200486998845
73.72986182976088
-5.462475750200471
47.644069283162736
81.94888283971642
-6.103886734689999
49.19027273144316
74.35141284482533
-5.366495004220722
46.950792451657
80.72647647559904
-5.841251610088541
48.877718375429694
83.49111594415852
-5.9221176628085885
48.04446029120138
82.90806294683594
-5.854208885659256
47.54133015028817
83.71349267170052
-6.020089987926285
46.80188707903433
84.47123230849552
-5.941929491503189
46.41992952564452
83.66555921453372
-5.858708087553333
47.07730677375497
83.72899333067745
-5.835649987617948
46.72561347872237
73.97996269554716
-2.435288426237868
8.078715924506124
73.43617207632661
-2.3900585839471633
6.973033350519639
73.66899526319405
-2.501977977344985
5.6715833741901065
72.13729736085148
-2.270843012410075
6.306268366642758
76.39885389965345
-2.2024630798975573
3.297159276205207
75.71619799097225
-2.3250386980746156
2.6883769214276896
69.62898087925517
-1.9061595475120927
2.438888795304969
69.43052046245535
-1.913178315449184
1.8928441125059585
69.53456041888214
-1.757789130274079
1.3223782026905866
66.69679845605354
-1.8064329343534966
1.7733611045464812
66.64789277708732
-1.7691928065325733
2.0474794489887955
66.39494484557576
-1.7536881203634378
2.0296002985070736
66.14497658458583
-1.629817520567205
2.019029336530984
65.2334275992662
-1.658540253170592
1.630910846091023
65.44028108937509
-1.636329073418993
0.48120375041770913
65.43996771364007
-1.4775064011587014
0.4915543045972015
65.0632230861419
-1.4176346285074373
-0.0383668780430888
68.18784617226794
-4.544866387225913
46.63793547991451
73.64780219639204
-4.884678829229719
48.13182971094282
73.49148028135028
-4.593301713182655
46.30600372674807
81.6838074960609
-5.149632317712394
47.11665279310157
79.84932668768886
-4.8918289313361605
46.960770455483875
81.07491011039662
-4.856328905258385
46.99229579704611
83.23641815724987
-5.115485007381066
45.75433440145038
83.11068100174957
-5.072708915959701
46.45623302693173
85.45436703117151
-5.146903513128223
44.90417019828204
84.02887301476905
-5.011422196091532
45.10167415367292
84.8381967943254
-4.995447170969997
44.429390280060545
84.07626926611694
-4.9047912672281315
44.843731252992725
85.14267977474076
-4.884768573744286
42.74126677218372
85.17472312780355
-4.873117876144395
42.56356810355649
84.34568466962088
-4.71745660487291
43.35486325559694
92.70686882204987
-5.176366702987619
43.89349337594638
72.23209154050583
-1.946835621083635
9.686985153782201
72.07570190766928
-1.7972639769885355
8.60536632708162
69.44703419577763
-1.8105150305788462
8.545434760998692
68.90932861470856
-1.6973588126665518
8.127011476988834
68.2923972916517
-1.5626736258321179
8.244192168052283
69.12101427711234
-1.7396156511248253
6.946933842225359
68.75622597547428
-1.5723042140144865
7.312838394824592
72.73504237254681
-1.7497451467965441
4.939444574215045
75.36943162002837
-1.6186756726781228
2.5073042930798906
75.44066464376584
-1.5257321298150524
2.1160181519196932
70.74188920686314
-1.4669928723504044
3.1040711924325066
73.93593519868932
-1.3419766497218322
2.229191869240772
69.8818637313948
-1.2842437287899933
2.738275498416396
69.94541664445073
-1.320744101467306
2.382701706861063
66.36465053543226
-1.1633666358546595
2.2300649058280015
66.90277399313334
-1.1209162459304909
2.1088791983613433
65.73973844651277
-1.1947850755477738
1.5339786411093854
64.30442899206042
-0.9445287977339696
0.3831604682966159
63.82615041357454
-0.9385787732106485
0.5694194215454225
73.44990609726014
-3.8555465921930736
46.57717637249735
74.15809597445977
-3.8637090757155983
45.347828617349975
79.64449415534044
-3.9756551929249415
44.825430202757694
75.8747311229525
-3.675328822272188
44.23674069465154
84.62970586738543
-3.898993560891951
41.81884700464765
85.4289597782319
-3.696577279120347
41.21262589829618
68.96755923068757
-1.2592417204423005
9.52290433762253
68.39794683240086
-1.0514402132455545
9.334437806079926
67.77384810139684
-1.1119713317935354
7.920846909088066
65.64039633801613
-0.9800554251009199
7.695725596434041
75.36809354163697
-0.9486428493571282
2.5509904201466007
75.39188114490717
-0.9399960120058
2.4191064959208965
75.41566908651245
-0.9313492897569013
2.287220683017786
75.41526643494645
-0.7303392783306133
2.3003268930647565
73.54729524224997
-0.887978197089327
2.4265461528484416
71.08594630964701
-0.7352412940699498
2.998726568474229
73.92309579333448
-0.6964401114744365
2.3355026703954422
70.88079176287992
-0.6860624794416974
2.3734485953810243
69.7632222039243
-0.7327379393894238
1.7554174413667738
70.08154446211698
-0.6156417248709205
1.6634184176647082
66.35385906641588
-0.6206225355588875
2.3194461994904465
66.13317063295625
-0.5476966726895653
2.143233494305857
65.5071036167021
-0.6470990918876007
1.502043708204969
65.52558841914029
-0.42714591635685495
1.4110864145952036
65.91945110397211
-0.593043176855439
0.566607274637807
65.94800052312185
-0.582666954760807
0.4083442339702614
65.97643438418295
-0.5186882911345054
0.253578575809545
72.17738231868134
-2.888380409809097
45.85362903470218
76.17749970985392
-2.707008138847754
42.60453859302153
84.6277374338904
-2.9162783219021513
41.88292131474566
68.46302829874551
-0.727153828850527
10.662639847326435
68.49462579924696
-0.6560663446808246
10.490677926466592
68.33411319586574
-0.6603049339829894
9.710700713549523
68.30249616640698
-0.6126067866155265
9.889192431285137
68.20685551387653
-0.5356292548013724
8.775633153276457
67.81382998566944
-0.5175266218498746
7.730504607536282
66.65794153442903
-0.5155327040257145
7.951335739851196
67.22806868551515
-0.45934021929228397
7.846120537406705
66.63757082910345
-0.353542662293745
8.073432497036478
70.96423592892694
-0.2875559935080818
5.494947536152569
75.36661339859279
-0.21160630257884483
2.599045835950406
74.76217535951348
-0.2130097873204042
1.7639471850148567
73.62600087952089
-0.14952430033775865
2.028555785456284
75.13266353767835
-0.08684851441207853
1.7921766417097835
70.51673717262746
-0.2128548279900233
2.6801009914055527
69.86890879733701
-0.0969169426144616
2.8745595241094897
70.10137665334197
0.04718767957492531
1.5889047722438256
66.6542344704474
-0.06135610319515594
2.1044932113092187
65.77522123749577
0.10551318923987107
1.4068463152782513
65.88950991889625
0.09341508834063816
0.7703039585037459
65.25672283510856
0.08187491126393986
0.27267628300092284
63.57140345341661
0.01637461481896052
0.8227054633335591
65.29386800305426
0.20068730298981152
0.0724060904174948
64.8381400143283
0.20966967330024788
0.011169615220758544
83.41768855077345
-2.0668534680379276
41.236286903083055
87.27413646557389
-0.9708899351781892
27.263838721516613
89.48247709910609
-0.9284540980393642
26.715658067975255
91.77177125059761
0.23520431523521923
6.134529909698532
68.46171561549619
-0.07201043733915569
10.705358242164642
68.40642818605508
-0.04211191637690703
9.341787810864865
68.3748114944995
0.005586331496712615
9.520277653981143
66.83910207443284
0.07210268495157024
8.49694296410225
65.462530354275
0.055632866920981794
8.741336103054369
65.98243437686344
0.1662875473899582
8.76236551365462
64.4420346089986
0.15732081950474552
8.827335719383166
68.65382562914397
0.3322677239658953
6.335661096773524
72.60610168444295
0.31542783442067224
3.837702764620005
70.4083153655735
0.35214742692784595
3.3138888551508217
70.39723148623457
0.529442451467213
3.3851421722020056
70.16818375637517
0.37755465196020555
2.9312544995389196
69.92081228902387
0.3987661190045171
2.6125481305144334
69.88874132636839
0.5659126106636028
2.8000440072202117
69.82373017854368
0.5322636755813421
1.4871400112783988
66.08303174055705
0.41185166901486725
2.4740485132130488
66.15979407843595
0.6027151875665869
2.0572911531241047
65.70775682293413
0.510123480128261
1.80408197541637
65.78387769473491
0.5377931754886238
1.3820503960102677
65.90735936401256
0.6899617183287663
0.7032390548060619
65.95493457102955
0.7072551551185
0.4394711908423048
45.202327071288465
-1.91586098676564
44.8385850855679
69.64502386683864
-1.226400273042397
43.18082322713842
73.8614277929168
-1.1314033492956952
41.77056505970659
75.52633327463681
-1.107867034648288
40.643884230522886
74.98838620492134
-1.0554584333732353
40.879998689087515
76.54805602231542
-1.0118255797571578
40.634422306161824
82.75280443037448
-1.0332311351566545
41.391423344224975
83.43111972090466
-1.011032241616352
41.218631541187
84.12341363774536
-0.9883756674416843
41.04227470383245
84.83013968268298
-0.9652470695696704
40.86224572388747
85.60017587636096
-1.1047123294295969
40.40010752275441
85.80850639654035
-1.0289847868766475
39.24507532008878
86.97601167675356
-0.9166787779714171
40.66196451044527
85.13145097418409
-0.8557213712002044
39.191706787104025
51.438681251888625
-0.9024218109014484
31.553711051786145
53.86077463072009
-0.974421308622913
31.25588225910741
54.579423864210305
-0.9563187650420335
31.128909835876456
53.344950255321
-0.9421101735151363
31.328918014485623
54.05745385278253
-0.9178206754552911
31.117086539180526
53.52023195627662
-0.8919233128207928
31.2796613509639
54.24818732280609
-0.8635367962500649
31.0212534583287
56.30097443270614
-0.8693544781813852
30.89633091937829
56.74461200198927
-0.846047514585879
30.63408884879601
56.377328480546815
-0.7457043370194238
30.47819034745099
59.58110966442293
-0.8460315886708845
30.49434683193969
60.11550398240685
-0.7109808000283484
30.157661077671648
60.38767650388674
-0.6421972071381215
29.9861808379194
75.91113078733903
-0.22380910027285306
27.79707140131048
88.99395939065307
-0.20807355398332794
25.47728324571503
95.29796570549767
-0.0962484259736126
24.973487147768402
69.25741994407123
0.6108181000853542
11.47577600640427
68.3866319086818
0.4371150214859758
11.150614883859053
67.98540686595815
0.6183681881096555
10.070127705833302
67.90316050503509
0.5735265208086076
8.89788729507702
66.19705874454546
0.5409455429152314
9.0708493475423
64.63887288580807
0.5177843600069469
9.124588132745224
64.88681578471001
0.683198473191292
9.144338784499064
64.40290043604557
0.6795124409614473
9.073301387678802
69.64473858474543
0.8944328061354572
4.175382795738582
69.8540435755062
1.135190641060686
1.351072088580672
69.8433114141956
1.2496698078057935
1.416994446855945
69.93815773457084
1.1065750634870373
0.8815242403085222
66.16129137332155
1.0711772482542568
0.6839722047184509
65.99192126987728
1.2571164719355643
0.2634052797318418
66.05863406860334
1.2277246588864963
-0.10936546868783736
45.11198957348407
-1.5132778717325022
44.74377240389484
36.11222242769805
-1.0203907528726557
32.659491443931984
37.76715994168192
-1.0023850471873395
33.28110236821571
38.65105015321862
-0.9267040713897406
32.913489828915004
39.98244693558394
-0.9217040412859087
32.7239551386931
41.420915065348865
-0.9026163151626737
32.70113561236357
40.53489642150838
-0.8720848204473377
32.63871671335974
41.415827559364146
-0.8483697711741224
32.73237425964608
42.386619781914746
-0.9085992530660002
32.80036008962404
42.791529131475016
-0.8612811550649504
32.21138847538308
42.82306527175363
-0.7604143875752936
32.04136693756656
44.036337754925945
-0.7779145774415893
31.953501921008396
48.3785973932994
-0.5941458414528602
31.72297793780374
54.40771816097945
-0.4441723426631867
30.156312595522877
57.29319763271039
-0.34634987283683516
29.864057715510402
57.928917442023476
-0.3253814143556823
29.809304432532684
56.28056438795939
-0.28445045433493693
29.95747062417447
61.29188995911337
-0.1889801516333218
29.098923534393993
68.2162856547239
0.9712118406269088
12.127293791676394
67.97322712533071
1.1618095788551837
11.817145852380321
67.55999190019872
1.1494117732555569
10.838366195331332
67.07622610255441
1.050074507422977
10.335298033147629
66.57479897015317
1.0559691698952807
10.020656262965531
66.52416023202764
1.1512398365508665
10.307554068666466
64.7799505499828
1.0789200873119433
9.760293777278576
64.41735269365998
1.085010977323599
10.387761948710672
64.6186425759112
1.050221126766018
9.265928814614764
64.34473638317955
1.1947866721712055
9.424773071843779
65.09803620076437
1.1402211449830004
7.993839046368215
65.4185784931048
1.2260730039455512
7.623059953830989
65.72382298617818
1.2509540412779803
7.352150484830336
65.73336177538353
1.3644554966853994
7.305213313327446
69.5482578073749
1.6751373967950058
3.0816147042198985
69.74774635929177
1.7476509714625337
1.975604405632943
69.39299056125128
1.87408507991212
0.6789786403752238
69.1784599478519
1.7182435025738194
0.25870527522059916
65.8766662250639
1.7516384277710189
0.9314025293726225
65.52768655531888
1.680165830675088
0.17419013025681807
64.78909041521425
1.6482930133442883
0.3618426401903321
65.78608836796137
1.7998849543899407
0.08208184443071076
34.03995908378326
-0.8746644482843628
33.00397916908658
34.71702070670158
-0.8664279656509258
33.133497934611114
36.41345145266088
-0.8405472176783869
32.66374618106467
36.038266928319146
-0.7841163847926285
32.47385756488915
41.46993731853463
-0.5201736483141376
32.4490552624456
41.61063249356308
-0.5115877633461443
32.41764367114213
41.827711226988114
-0.4975756004684073
32.35572306444211
47.10081600137476
-0.3259386951520029
31.316648159758135
45.914138190516944
-0.2627947479159183
31.103857393216906
49.026973845270206
-0.2148963253524217
30.823763453676833
68.05638451792723
1.5687102708680734
13.049241473706246
68.07752905437921
1.5763962427746214
12.932011311944578
68.16222718031901
1.547581730755459
12.459203589028949
67.94066258322563
1.682689768309631
12.026487999184294
67.49680046463271
1.6519114844108174
11.217119081345349
67.25359076147933
1.6564606839029896
10.965104432493208
67.44490103633434
1.6914317177365674
11.508017538940663
64.61517177119359
1.5079083540380112
10.700314123288186
65.90614190718938
1.6132100406537977
10.74745985433367
64.34924749613623
1.6000454338636974
10.794531995825267
64.17271280567307
1.5077483949279424
10.398809041104029
64.21055849381742
1.6287887089223694
10.194783238365945
64.2295890498644
1.6357061366164918
10.089273462593193
64.26764914814459
1.6495407425297184
9.878259538299025
64.38204520288693
1.5838401761254008
9.238222205493424
64.41037544491253
1.701421298519905
9.086952200077642
64.34366673805349
1.7308133763381615
9.45972176174132
64.57213229701262
1.7602196390735985
8.19013510935202
68.3804078294437
2.305460721066142
1.5841007357602699
65.78044173629749
2.253077811300596
1.4938900032406472
65.69046146311942
2.2982096610740905
0.6410760651000729
65.074561002914
2.197487369754154
0.09397131009929538
35.608095077741936
-0.6155780233788063
31.954314926751493
35.5773262752475
-0.5568981883457953
31.94108722282243
39.82029148765932
-0.27802505826282453
31.759515159154326
40.29848037976615
-0.2418652025672886
31.651651243850957
40.90275718325553
-0.31235633468265334
31.65521088826216
40.72888203841398
-0.2651549248504458
31.592212775095845
44.10046375329811
-0.10017939198276571
31.166410635153746
65.3851624172533
2.0112492912515307
12.185268139397913
63.628094619956215
2.028322436326114
12.101246120653407
64.49845811393655
2.0086902069956576
11.376765304202904
64.00966780656323
2.0921821423749867
11.337564126161185
64.15250147720921
2.09045996520805
10.542761794457318
64.13893115512388
2.107393010717381
9.263287817028203
64.44757722883868
2.144077539485255
8.903894446288541
64.08209263824887
2.1400394316146785
9.581316756084277
64.13861137295632
2.2672020987235086
9.27370577245965
64.58998106659064
2.3567659342233944
8.12307394616732
65.96633526850883
2.7276407864973997
1.85822703553141
65.86521872724062
2.7130274890556794
1.0470643854877935
34.96487162029445
-0.40405092399262227
32.29578162582534
35.925937365385394
-0.2895201520295221
31.931818914530954
36.89318583923985
-0.3018724997363508
31.983712283174867
36.47803712173379
-0.2655508900108514
31.911696369137516
37.422390551195235
-0.23049157921713265
31.799442643844262
38.83587854977754
-0.13989313778521595
31.648158553270974
38.31023869926399
-0.1057898594373704
31.60109267806443
39.106659501283005
-0.09038073384352041
31.557791153194408
63.03794990879459
2.809354311002454
7.632618560954729
65.33108481619878
3.162571475474987
4.043221539228465
33.565091716754694
-0.31002961436753995
32.717823949740335
33.623409040878656
-0.2888311018012196
32.394493951267066
34.49191977812985
-0.26472556886176385
32.09692308487019
34.43677983636447
-0.23237829872040328
32.08515000575971
33.53094647661689
-0.13209952110346712
32.91741682222505
33.60775042635822
-0.13878913745457233
32.48972733445063
33.632236201944536
-0.09528102734940513
32.355843343803606
46.20486645023609
1.7973553864495941
15.506412394431063
50.22326437368068
2.409699299925847
11.744771355126076
38.079222088591536
0.44643494534318684
39.05400856413756
36.42372512133496
0.27581459932250696
36.91198176564997
34.371570049767314
0.23163655351544798
36.3304398367612
36.61936391215909
0.6860917459603029
40.53023333097455
35.977838819822324
0.7182486957783245
31.89411386826214
34.02646092142817
1.2319918575400903
31.831308899717573
37.29632148985759
2.652657388915694
25.25825082045525
35.91047284995851
1.8320645683568484
27.155442232428335
91.59978106219882
-15.343823598354088
-0.7869891155377893
79.3396277730235
-12.54998940116171
1.8013048857474239
77.9681701908867
-12.12559742180126
2.375819332657244
75.8093204765337
-11.426487355878098
0.7748377252011132
73.92096446300417
-11.000569976146235
1.1670605800474014
62.49707841433906
-8.495701000949703
3.754027646248339
65.43022378897693
-8.861204508422201
0.25291638140870987
60.58854246272013
-7.912136609327634
2.2496598545934035
63.65281504639553
-13.749894532765646
52.81425278165982
89.4574227074718
-14.101777996547343
0.7161520567614517
84.09802698932724
-12.905421080961693
2.163696572434368
90.07200780278177
-14.083804434042605
0.8274273944194377
85.77529228466196
-13.177349382082378
1.769063212271739
82.61091464593214
-12.525725654959867
1.8605445625560328
82.1104740664107
-12.337831739212596
1.9183050430208937
81.26676039254632
-12.210692809669062
